filename,label,source,profile_path,dm,group_id
Fold_Binary_MSP_Search_DM36.60_Cand11,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM36.60_Cand11_Profile.png,36.6,Fold_Binary_MSP_Search_DM36.60_Cand11
J0038-25.fft,1,GBNCC,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_GBNCC/GBNCC_AI_READY_DATASET/Profile/J0038-25.fft_Profile.png,Unknown,J0038-25
J0110-22.fft,1,GBNCC,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_GBNCC/GBNCC_AI_READY_DATASET/Profile/J0110-22.fft_Profile.png,Unknown,J0110-22
Fold_Iso_Slow_Search_DM180.80_Cand3,0,CSIRO_J1048,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J1048/Profile/Fold_Iso_Slow_Search_DM180.80_Cand3_Profile.png,180.8,Fold_Iso_Slow_Search_DM180.80_Cand3
p2030.20200420.G54.78-03.41.S.b1_C1945+17,1,PALFA,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_PALFA/PALFA_AI_READY_DATASET/Profile/p2030.20200420.G54.78-03.41.S.b1_C1945+17_Profile.png,Unknown,J1945+17
Fold_Binary_MSP_Search_DM18.30_Cand16,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM18.30_Cand16_Profile.png,18.3,Fold_Binary_MSP_Search_DM18.30_Cand16
Fold_Binary_MSP_Search_DM37.10_Cand13,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM37.10_Cand13_Profile.png,37.1,Fold_Binary_MSP_Search_DM37.10_Cand13
Fold_Binary_MSP_Search_DM19.70_Cand13,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM19.70_Cand13_Profile.png,19.7,Fold_Binary_MSP_Search_DM19.70_Cand13
Fold_Binary_MSP_Search_DM61.50_Cand17,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM61.50_Cand17_Profile.png,61.5,Fold_Binary_MSP_Search_DM61.50_Cand17
Fold_Iso_Slow_Search_DM88.00_Cand13,0,CSIRO_J1048,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J1048/Profile/Fold_Iso_Slow_Search_DM88.00_Cand13_Profile.png,88.0,Fold_Iso_Slow_Search_DM88.00_Cand13
J1913-05_662ms,1,PALFA,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_PALFA/PALFA_AI_READY_DATASET/Profile/J1913-05_662ms_Profile.png,Unknown,J1913+05
Fold_Binary_MSP_Search_DM2.20_Cand36,1,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM2.20_Cand36_Profile.png,2.2,CSIRO_J0437
J0534-13.fft,1,GBNCC,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_GBNCC/GBNCC_AI_READY_DATASET/Profile/J0534-13.fft_Profile.png,Unknown,J0534-13
Fold_Iso_Slow_Search_DM148.70_Cand28,0,CSIRO_J1048,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J1048/Profile/Fold_Iso_Slow_Search_DM148.70_Cand28_Profile.png,148.7,Fold_Iso_Slow_Search_DM148.70_Cand28
Fold_Binary_MSP_Search_DM92.20_Cand16,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM92.20_Cand16_Profile.png,92.2,Fold_Binary_MSP_Search_DM92.20_Cand16
Fold_Iso_Slow_Search_DM38.10_Cand10,0,CSIRO_J1048,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J1048/Profile/Fold_Iso_Slow_Search_DM38.10_Cand10_Profile.png,38.1,Fold_Iso_Slow_Search_DM38.10_Cand10
Fold_Iso_Slow_Search_DM147.30_Cand13,0,CSIRO_J1048,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J1048/Profile/Fold_Iso_Slow_Search_DM147.30_Cand13_Profile.png,147.3,Fold_Iso_Slow_Search_DM147.30_Cand13
Fold_Binary_MSP_Search_DM45.80_Cand13,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM45.80_Cand13_Profile.png,45.8,Fold_Binary_MSP_Search_DM45.80_Cand13
p2030.20180518.G39.05+01.98.C.b1g0_4_0001_DM249.90_Z0_ACCEL_Cand_1.pfd,1,PALFA,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_PALFA/PALFA_AI_READY_DATASET/Profile/p2030.20180518.G39.05+01.98.C.b1g0_4_0001_DM249.90_Z0_ACCEL_Cand_1.pfd_Profile.png,Unknown,J1855+06
Fold_Binary_MSP_Search_DM1.90_Cand36,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM1.90_Cand36_Profile.png,1.9,Fold_Binary_MSP_Search_DM1.90_Cand36
Fold_Binary_MSP_Search_DM40.70_Cand14,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM40.70_Cand14_Profile.png,40.7,Fold_Binary_MSP_Search_DM40.70_Cand14
Fold_Iso_Slow_Search_DM129.60_Cand34,0,CSIRO_J1048,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J1048/Profile/Fold_Iso_Slow_Search_DM129.60_Cand34_Profile.png,129.6,Fold_Iso_Slow_Search_DM129.60_Cand34
Fold_Binary_MSP_Search_DM97.60_Cand20,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM97.60_Cand20_Profile.png,97.6,Fold_Binary_MSP_Search_DM97.60_Cand20
Fold_Binary_MSP_Search_DM81.30_Cand16,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM81.30_Cand16_Profile.png,81.3,Fold_Binary_MSP_Search_DM81.30_Cand16
J0112+66.fft,1,GBNCC,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_GBNCC/GBNCC_AI_READY_DATASET/Profile/J0112+66.fft_Profile.png,Unknown,J0112+66
p2030.20111029.G36.97-00.93.S.b4.00000,1,PALFA,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_PALFA/PALFA_AI_READY_DATASET/Profile/p2030.20111029.G36.97-00.93.S.b4.00000_Profile.png,Unknown,J1902+03
Fold_Binary_MSP_Search_DM47.80_Cand16,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM47.80_Cand16_Profile.png,47.8,Fold_Binary_MSP_Search_DM47.80_Cand16
J0519+54.fft,1,GBNCC,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_GBNCC/GBNCC_AI_READY_DATASET/Profile/J0519+54.fft_Profile.png,Unknown,J0519+54
Fold_Binary_MSP_Search_DM58.70_Cand14,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM58.70_Cand14_Profile.png,58.7,Fold_Binary_MSP_Search_DM58.70_Cand14
Fold_Binary_MSP_Search_DM98.80_Cand17,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM98.80_Cand17_Profile.png,98.8,Fold_Binary_MSP_Search_DM98.80_Cand17
J1045-04.fft,1,GBNCC,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_GBNCC/GBNCC_AI_READY_DATASET/Profile/J1045-04.fft_Profile.png,Unknown,J1045-04
Fold_Binary_MSP_Search_DM63.00_Cand18,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM63.00_Cand18_Profile.png,63.0,Fold_Binary_MSP_Search_DM63.00_Cand18
J1904+33.fft,1,GBNCC,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_GBNCC/GBNCC_AI_READY_DATASET/Profile/J1904+33.fft_Profile.png,Unknown,J1904+33
Fold_Binary_MSP_Search_DM85.50_Cand17,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM85.50_Cand17_Profile.png,85.5,Fold_Binary_MSP_Search_DM85.50_Cand17
J1154-19.fft,1,GBNCC,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_GBNCC/GBNCC_AI_READY_DATASET/Profile/J1154-19.fft_Profile.png,Unknown,J1154-19
p2030.20100507.G49.98-01.91.C.b4.00000,1,PALFA,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_PALFA/PALFA_AI_READY_DATASET/Profile/p2030.20100507.G49.98-01.91.C.b4.00000_Profile.png,Unknown,J1930+14
J1913+11_fine,1,PALFA,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_PALFA/PALFA_AI_READY_DATASET/Profile/J1913+11_fine_Profile.png,Unknown,J1913+1102
J1940-24.fft,1,GBNCC,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_GBNCC/GBNCC_AI_READY_DATASET/Profile/J1940-24.fft_Profile.png,Unknown,J1940-24
Fold_Binary_MSP_Search_DM88.50_Cand19,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM88.50_Cand19_Profile.png,88.5,Fold_Binary_MSP_Search_DM88.50_Cand19
Fold_Binary_MSP_Search_DM43.90_Cand13,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM43.90_Cand13_Profile.png,43.9,Fold_Binary_MSP_Search_DM43.90_Cand13
Fold_Binary_MSP_Search_DM39.00_Cand14,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM39.00_Cand14_Profile.png,39.0,Fold_Binary_MSP_Search_DM39.00_Cand14
J1601-09.fft,1,GBNCC,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_GBNCC/GBNCC_AI_READY_DATASET/Profile/J1601-09.fft_Profile.png,Unknown,J1601-09
Fold_Binary_MSP_Search_DM67.60_Cand19,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM67.60_Cand19_Profile.png,67.6,Fold_Binary_MSP_Search_DM67.60_Cand19
Fold_Binary_MSP_Search_DM38.60_Cand16,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM38.60_Cand16_Profile.png,38.6,Fold_Binary_MSP_Search_DM38.60_Cand16
Fold_Iso_Slow_Search_DM240.60_Cand10,1,CSIRO_J1048,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J1048/Profile/Fold_Iso_Slow_Search_DM240.60_Cand10_Profile.png,240.6,CSIRO_J1048
J1629+43.fft,1,GBNCC,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_GBNCC/GBNCC_AI_READY_DATASET/Profile/J1629+43.fft_Profile.png,Unknown,J1629+43
Fold_Binary_MSP_Search_DM24.80_Cand22,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM24.80_Cand22_Profile.png,24.8,Fold_Binary_MSP_Search_DM24.80_Cand22
Fold_Binary_MSP_Search_DM14.00_Cand12,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM14.00_Cand12_Profile.png,14.0,Fold_Binary_MSP_Search_DM14.00_Cand12
J0943+41.fft,1,GBNCC,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_GBNCC/GBNCC_AI_READY_DATASET/Profile/J0943+41.fft_Profile.png,Unknown,J0943+41
Fold_Iso_Slow_Search_DM197.40_Cand5,0,CSIRO_J1048,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J1048/Profile/Fold_Iso_Slow_Search_DM197.40_Cand5_Profile.png,197.4,Fold_Iso_Slow_Search_DM197.40_Cand5
Fold_Binary_MSP_Search_DM71.80_Cand15,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM71.80_Cand15_Profile.png,71.8,Fold_Binary_MSP_Search_DM71.80_Cand15
p2030.20090630.G56.37-00.01.N.b1.00000,1,PALFA,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_PALFA/PALFA_AI_READY_DATASET/Profile/p2030.20090630.G56.37-00.01.N.b1.00000_Profile.png,Unknown,J1936+20
Fold_Binary_MSP_Search_DM81.30_Cand15,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM81.30_Cand15_Profile.png,81.3,Fold_Binary_MSP_Search_DM81.30_Cand15
Fold_Iso_Slow_Search_DM9.00_Cand3,0,CSIRO_J1048,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J1048/Profile/Fold_Iso_Slow_Search_DM9.00_Cand3_Profile.png,9.0,Fold_Iso_Slow_Search_DM9.00_Cand3
Fold_Iso_Slow_Search_DM100.70_Cand12,0,CSIRO_J1048,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J1048/Profile/Fold_Iso_Slow_Search_DM100.70_Cand12_Profile.png,100.7,Fold_Iso_Slow_Search_DM100.70_Cand12
Fold_Binary_MSP_Search_DM96.50_Cand16,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM96.50_Cand16_Profile.png,96.5,Fold_Binary_MSP_Search_DM96.50_Cand16
Fold_Binary_MSP_Search_DM92.30_Cand13,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM92.30_Cand13_Profile.png,92.3,Fold_Binary_MSP_Search_DM92.30_Cand13
Fold_Iso_Slow_Search_DM90.90_Cand6,0,CSIRO_J1048,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J1048/Profile/Fold_Iso_Slow_Search_DM90.90_Cand6_Profile.png,90.9,Fold_Iso_Slow_Search_DM90.90_Cand6
Fold_Iso_Slow_Search_DM212.60_Cand2,0,CSIRO_J1048,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J1048/Profile/Fold_Iso_Slow_Search_DM212.60_Cand2_Profile.png,212.6,Fold_Iso_Slow_Search_DM212.60_Cand2
Fold_Binary_MSP_Search_DM7.90_Cand18,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM7.90_Cand18_Profile.png,7.9,Fold_Binary_MSP_Search_DM7.90_Cand18
Fold_Binary_MSP_Search_DM17.50_Cand9,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM17.50_Cand9_Profile.png,17.5,Fold_Binary_MSP_Search_DM17.50_Cand9
Fold_Binary_MSP_Search_DM72.60_Cand18,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM72.60_Cand18_Profile.png,72.6,Fold_Binary_MSP_Search_DM72.60_Cand18
Fold_Binary_MSP_Search_DM44.00_Cand21,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM44.00_Cand21_Profile.png,44.0,Fold_Binary_MSP_Search_DM44.00_Cand21
Fold_Iso_Slow_Search_DM213.40_Cand5,0,CSIRO_J1048,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J1048/Profile/Fold_Iso_Slow_Search_DM213.40_Cand5_Profile.png,213.4,Fold_Iso_Slow_Search_DM213.40_Cand5
Fold_Binary_MSP_Search_DM38.40_Cand15,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM38.40_Cand15_Profile.png,38.4,Fold_Binary_MSP_Search_DM38.40_Cand15
Fold_Iso_Slow_Search_DM181.30_Cand4,0,CSIRO_J1048,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J1048/Profile/Fold_Iso_Slow_Search_DM181.30_Cand4_Profile.png,181.3,Fold_Iso_Slow_Search_DM181.30_Cand4
J1316-01.fft,1,GBNCC,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_GBNCC/GBNCC_AI_READY_DATASET/Profile/J1316-01.fft_Profile.png,Unknown,J1316-01
Fold_Binary_MSP_Search_DM91.00_Cand24,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM91.00_Cand24_Profile.png,91.0,Fold_Binary_MSP_Search_DM91.00_Cand24
Fold_Iso_Slow_Search_DM105.10_Cand10,0,CSIRO_J1048,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J1048/Profile/Fold_Iso_Slow_Search_DM105.10_Cand10_Profile.png,105.1,Fold_Iso_Slow_Search_DM105.10_Cand10
J1800+50b.fft,1,GBNCC,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_GBNCC/GBNCC_AI_READY_DATASET/Profile/J1800+50b.fft_Profile.png,Unknown,J1800+50b
Fold_Binary_MSP_Search_DM46.80_Cand8,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM46.80_Cand8_Profile.png,46.8,Fold_Binary_MSP_Search_DM46.80_Cand8
Fold_Binary_MSP_Search_DM73.10_Cand17,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM73.10_Cand17_Profile.png,73.1,Fold_Binary_MSP_Search_DM73.10_Cand17
Fold_Iso_Slow_Search_DM211.60_Cand3,0,CSIRO_J1048,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J1048/Profile/Fold_Iso_Slow_Search_DM211.60_Cand3_Profile.png,211.6,Fold_Iso_Slow_Search_DM211.60_Cand3
C1940+14_1.274s_DM77,1,PALFA,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_PALFA/PALFA_AI_READY_DATASET/Profile/C1940+14_1.274s_DM77_Profile.png,Unknown,J1940+14
p2030.20140925.G62.68-01.17.C.b1g0_4_0001_DM185.10_Z0_ACCEL_Cand_1.pfd,1,PALFA,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_PALFA/PALFA_AI_READY_DATASET/Profile/p2030.20140925.G62.68-01.17.C.b1g0_4_0001_DM185.10_Z0_ACCEL_Cand_1.pfd_Profile.png,Unknown,J1954+25
Fold_Binary_MSP_Search_DM20.60_Cand16,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM20.60_Cand16_Profile.png,20.6,Fold_Binary_MSP_Search_DM20.60_Cand16
Fold_Binary_MSP_Search_DM31.40_Cand15,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM31.40_Cand15_Profile.png,31.4,Fold_Binary_MSP_Search_DM31.40_Cand15
Fold_Binary_MSP_Search_DM99.20_Cand16,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM99.20_Cand16_Profile.png,99.2,Fold_Binary_MSP_Search_DM99.20_Cand16
Fold_Binary_MSP_Search_DM75.30_Cand17,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM75.30_Cand17_Profile.png,75.3,Fold_Binary_MSP_Search_DM75.30_Cand17
Fold_Binary_MSP_Search_DM45.60_Cand15,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM45.60_Cand15_Profile.png,45.6,Fold_Binary_MSP_Search_DM45.60_Cand15
Fold_Binary_MSP_Search_DM74.40_Cand21,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM74.40_Cand21_Profile.png,74.4,Fold_Binary_MSP_Search_DM74.40_Cand21
Fold_Binary_MSP_Search_DM43.70_Cand15,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM43.70_Cand15_Profile.png,43.7,Fold_Binary_MSP_Search_DM43.70_Cand15
Fold_Binary_MSP_Search_DM48.40_Cand16,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM48.40_Cand16_Profile.png,48.4,Fold_Binary_MSP_Search_DM48.40_Cand16
Fold_Binary_MSP_Search_DM101.20_Cand17,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM101.20_Cand17_Profile.png,101.2,Fold_Binary_MSP_Search_DM101.20_Cand17
Fold_Binary_MSP_Search_DM75.90_Cand24,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM75.90_Cand24_Profile.png,75.9,Fold_Binary_MSP_Search_DM75.90_Cand24
20150526.G33.20-00.53.S.b1s0g0.00000_29.93Hz_Cand,1,PALFA,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_PALFA/PALFA_AI_READY_DATASET/Profile/20150526.G33.20-00.53.S.b1s0g0.00000_29.93Hz_Cand_Profile.png,Unknown,J1853+0009
Fold_Binary_MSP_Search_DM83.30_Cand16,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM83.30_Cand16_Profile.png,83.3,Fold_Binary_MSP_Search_DM83.30_Cand16
Fold_Binary_MSP_Search_DM80.90_Cand20,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM80.90_Cand20_Profile.png,80.9,Fold_Binary_MSP_Search_DM80.90_Cand20
J1921+42.fft,1,GBNCC,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_GBNCC/GBNCC_AI_READY_DATASET/Profile/J1921+42.fft_Profile.png,Unknown,J1921+42
Fold_Binary_MSP_Search_DM52.00_Cand3,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM52.00_Cand3_Profile.png,52.0,Fold_Binary_MSP_Search_DM52.00_Cand3
Fold_Binary_MSP_Search_DM90.30_Cand26,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM90.30_Cand26_Profile.png,90.3,Fold_Binary_MSP_Search_DM90.30_Cand26
Fold_Iso_Slow_Search_DM11.50_Cand4,0,CSIRO_J1048,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J1048/Profile/Fold_Iso_Slow_Search_DM11.50_Cand4_Profile.png,11.5,Fold_Iso_Slow_Search_DM11.50_Cand4
J0749+57.fft,1,GBNCC,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_GBNCC/GBNCC_AI_READY_DATASET/Profile/J0749+57.fft_Profile.png,Unknown,J0749+57
Fold_Binary_MSP_Search_DM69.40_Cand17,0,CSIRO_J0437,/mnt/c/Users/Albiona Shehu/Desktop/Pulsar Project/candidates_from_CSIRO/CSIRO_J0437/Profile/Fold_Binary_MSP_Search_DM69.40_Cand17_Profile.png,69.4,Fold_Binary_MSP_Search_DM69.40_Cand17
